"d","test1"
284.5,-3310.444580
285.0,-3328.928467
285.5,-3337.883301
286.0,-3332.808105
286.5,-3316.156494
287.0,-3296.792725
287.5,-3275.098145
288.0,-3277.538086
288.5,-3258.931885
289.0,-3247.709473
289.5,-3239.520752
290.0,-3221.144775
290.5,-3203.170654
291.0,-3176.629395
291.5,-3128.906250
292.0,-3108.633301
292.5,-3103.809814
293.0,-3123.011963
293.5,-3154.703369
294.0,-3158.639648
294.5,-3152.204590
295.0,-3154.866699
295.5,-3140.561279
296.0,-3118.307373
296.5,-3105.012207
297.0,-3109.690918
297.5,-3126.836182
298.0,-3146.962891
298.5,-3163.530029
299.0,-3175.280273
299.5,-3177.389404
300.0,-3181.049561
300.5,-3185.574219
301.0,-3162.680420
301.5,-3136.750732
302.0,-3105.996094
302.5,-3061.000244
303.0,-3027.103271
303.5,-2965.761719
304.0,-2905.507324
304.5,-2861.038330
305.0,-2836.767578
305.5,-2832.085693
306.0,-2842.274902
306.5,-2875.635254
307.0,-2913.880371
307.5,-2927.564453
308.0,-2932.737305
308.5,-2936.341553
309.0,-2948.537109
309.5,-2939.800293
310.0,-2934.639648
310.5,-2936.118896
311.0,-2942.599365
311.5,-2919.503662
312.0,-2844.380127
312.5,-2786.687256
313.0,-2757.633301
313.5,-2742.185791
314.0,-2702.936035
314.5,-2665.332031
315.0,-2636.912842
315.5,-2617.634033
316.0,-2581.682129
316.5,-2534.943848
317.0,-2497.392090
317.5,-2448.459229
318.0,-2388.868896
318.5,-2333.352051
319.0,-2282.603760
319.5,-2217.085205
320.0,-2161.071533
320.5,-2137.310303
321.0,-2104.687256
321.5,-2082.556641
322.0,-2081.060059
322.5,-2085.608154
323.0,-2097.875000
323.5,-2113.119629
324.0,-2117.727295
324.5,-2111.457031
325.0,-2099.957275
325.5,-2093.707275
326.0,-2054.613037
326.5,-1997.574707
327.0,-1939.049316
327.5,-1857.365112
328.0,-1753.834839
328.5,-1629.789062
329.0,-1508.681152
329.5,-1391.207764
330.0,-1288.883301
330.5,-1254.739624
331.0,-1233.821899
331.5,-1216.077637
332.0,-1235.268921
332.5,-1272.593384
333.0,-1243.562988
333.5,-1135.366943
334.0,-983.562378
334.5,-833.979980
335.0,-716.913879
335.5,-700.785828
336.0,-719.373535
336.5,-702.808472
337.0,-656.616699
337.5,-589.985474
338.0,-538.197388
338.5,-474.010590
339.0,-408.742737
339.5,-357.347534
340.0,-305.308929
340.5,-248.599884
341.0,-196.183304
341.5,-146.159286
342.0,-105.137680
342.5,-69.690559
343.0,-31.597818
343.5,1.548491
344.0,23.039902
344.5,43.597767
345.0,62.334484
345.5,71.035225
346.0,76.984123
346.5,86.877167
347.0,91.492706
347.5,91.395821
348.0,74.252739
348.5,69.163567
349.0,75.096664
349.5,65.765511
350.0,57.384460
350.5,54.689823
351.0,62.282597
351.5,66.492867
352.0,77.276276
352.5,97.826477
353.0,128.892075
353.5,160.274521
354.0,195.069534
354.5,217.793594
355.0,232.386673
355.5,232.584717
356.0,218.855606
356.5,199.234787
357.0,188.308426
357.5,193.812424
358.0,218.033768
358.5,241.525101
359.0,252.116547
359.5,244.271210
360.0,225.760712
360.5,206.898849
361.0,189.451965
361.5,165.345581
362.0,124.309181
362.5,88.967865
363.0,60.422394
363.5,23.889278
364.0,3.170810
364.5,-9.902241
365.0,-25.788799
365.5,-35.708130
366.0,-45.554893
366.5,-59.754189
367.0,-78.845039
367.5,-101.615082
368.0,-127.910019
368.5,-155.136887
369.0,-161.063736
369.5,-160.141602
370.0,-163.520844
370.5,-158.781479
371.0,-151.130753
371.5,-150.346359
372.0,-169.571228
372.5,-215.109146
373.0,-266.475525
373.5,-300.973083
374.0,-318.017548
374.5,-318.216644
375.0,-299.670074
375.5,-264.642792
376.0,-247.189209
376.5,-279.466217
377.0,-336.159668
377.5,-363.859436
378.0,-388.132843
378.5,-399.432770
379.0,-408.254547
