"d","test1"
269.0,20.393839
269.5,24.698809
270.0,25.857693
270.5,24.116884
271.0,21.306046
271.5,18.525984
272.0,15.762011
272.5,12.482059
273.0,7.367107
273.5,-0.640104
274.0,-8.846725
274.5,-13.684608
275.0,-14.434157
275.5,-11.340165
276.0,-4.065826
276.5,8.527162
277.0,27.047579
277.5,49.505051
278.0,72.445396
278.5,93.746941
279.0,112.931099
279.5,130.124374
280.0,144.279999
280.5,153.919281
281.0,157.542038
281.5,154.418869
282.0,147.591415
282.5,140.226776
283.0,133.195679
283.5,125.727875
284.0,115.967178
284.5,103.652466
285.0,89.958885
285.5,75.904175
286.0,62.678314
286.5,49.801201
287.0,37.691956
287.5,26.267693
288.0,15.139181
288.5,5.133260
289.0,-4.003922
289.5,-12.837248
290.0,-21.128559
290.5,-28.499626
291.0,-33.306622
291.5,-35.749817
292.0,-37.012203
292.5,-37.070766
293.0,-35.401711
293.5,-32.075493
294.0,-27.434170
294.5,-22.447189
295.0,-17.967600
295.5,-14.786510
296.0,-12.825655
296.5,-10.662192
297.0,-8.027625
297.5,-5.335344
298.0,-2.180823
298.5,1.125824
299.0,3.035900
299.5,3.717702
300.0,2.818901
300.5,-0.219363
301.0,-4.965092
301.5,-11.941381
302.0,-20.793142
302.5,-30.433630
303.0,-38.969074
303.5,-44.406910
304.0,-46.928360
304.5,-45.820034
305.0,-40.854992
305.5,-33.396652
306.0,-24.492310
306.5,-14.991550
307.0,-5.524167
307.5,2.647427
308.0,9.688803
308.5,16.139969
309.0,20.804579
309.5,21.758982
310.0,18.821274
310.5,14.184586
311.0,10.171588
311.5,7.604231
312.0,6.024986
312.5,4.131243
313.0,1.196668
313.5,-2.148584
314.0,-4.364726
314.5,-4.729971
315.0,-4.340524
315.5,-5.993210
316.0,-11.270672
316.5,-18.644173
317.0,-28.008982
317.5,-39.211151
318.0,-51.389324
318.5,-63.172775
319.0,-73.711075
319.5,-81.986740
320.0,-86.229721
320.5,-85.878494
321.0,-80.832550
321.5,-70.541405
322.0,-54.362492
322.5,-33.007038
323.0,-7.967242
323.5,18.960230
324.0,45.151848
324.5,67.133011
325.0,81.770187
325.5,87.528084
326.0,84.180099
326.5,71.436256
327.0,49.842739
327.5,21.132406
328.0,-11.026062
328.5,-42.224392
329.0,-67.910637
329.5,-83.619736
330.0,-84.293709
330.5,-66.305565
331.0,-37.791168
331.5,-14.557744
332.0,-3.714082
332.5,-2.266210
333.0,-6.250136
333.5,-9.539936
334.0,-10.307266
334.5,-13.796501
335.0,-24.904552
335.5,-35.635632
336.0,-35.291119
336.5,-22.288534
337.0,-2.260089
337.5,17.803986
338.0,30.185810
338.5,31.823193
339.0,23.345654
339.5,6.287216
340.0,-15.039981
340.5,-37.187115
341.0,-57.677917
341.5,-75.142014
342.0,-88.130417
342.5,-96.150436
343.0,-98.594223
343.5,-95.434158
344.0,-86.536957
344.5,-71.751526
345.0,-50.727547
345.5,-24.396587
346.0,4.450505
346.5,31.032841
347.0,50.500587
347.5,60.226589
348.0,59.839455
348.5,50.308273
349.0,31.822105
349.5,6.012572
350.0,-23.421158
350.5,-50.713333
351.0,-68.493561
351.5,-69.852982
352.0,-53.281513
352.5,-27.701166
353.0,-2.576196
353.5,15.694341
354.0,25.766232
354.5,25.929024
355.0,18.333683
355.5,4.945473
356.0,-13.608843
356.5,-34.234341
357.0,-48.087196
357.5,-49.729630
358.0,-38.274273
358.5,-18.410210
359.0,5.250473
359.5,27.164795
360.0,41.867950
360.5,46.255745
361.0,40.140491
361.5,23.345024
362.0,-0.070434
362.5,-24.166189
363.0,-46.421516
363.5,-64.203003
364.0,-75.726158
364.5,-80.001877
365.0,-76.742004
365.5,-62.971443
366.0,-37.264702
366.5,-3.484159
367.0,29.919128
367.5,54.201626
368.0,64.670601
368.5,62.778885
369.0,50.885742
369.5,32.310158
370.0,11.200116
370.5,-8.271390
371.0,-19.693348
371.5,-19.521061
372.0,-12.243273
372.5,-4.352816
373.0,0.426649
373.5,2.775434
374.0,2.851482
374.5,1.423198
375.0,-2.869033
375.5,-12.719950
376.0,-23.619377
376.5,-27.131195
377.0,-16.493057
377.5,3.918199
378.0,29.075224
378.5,52.430103
379.0,67.096207
379.5,70.773354
380.0,63.835503
380.5,47.929127
381.0,28.326332
381.5,8.726984
382.0,-8.828067
382.5,-22.085209
383.0,-29.129709
383.5,-28.239603
384.0,-18.443272
384.5,-0.555009
385.0,24.232204
385.5,52.321598
386.0,79.859764
386.5,102.286385
387.0,113.850525
387.5,112.246460
388.0,99.866272
388.5,77.926743
389.0,48.708344
389.5,16.591085
390.0,-11.103924
390.5,-23.834091
391.0,-13.740397
391.5,7.117840
392.0,18.117481
392.5,15.059801
393.0,7.420988
393.5,3.729182
394.0,4.394380
394.5,3.103701
395.0,-11.508582
395.5,-31.980202
396.0,-40.030094
396.5,-30.745562
397.0,-12.368323
397.5,0.874467
398.0,2.849145
398.5,-4.812241
399.0,-20.642862
399.5,-40.793625
400.0,-59.616470
400.5,-74.908371
401.0,-86.738243
401.5,-93.612068
402.0,-95.132271
402.5,-91.056305
403.0,-80.936928
403.5,-64.695351
404.0,-42.054935
404.5,-13.988889
405.0,16.590960
405.5,45.071407
406.0,67.716934
406.5,80.726570
407.0,82.183693
407.5,73.745178
408.0,54.807697
408.5,27.425356
409.0,-1.640044
409.5,-27.506624
410.0,-40.959927
410.5,-35.685093
411.0,-10.169910
411.5,21.172016
412.0,39.298965
412.5,40.017307
413.0,27.966623
413.5,14.257703
414.0,3.773072
414.5,-5.201644
415.0,-10.051133
415.5,-4.742319
416.0,9.470083
416.5,24.195518
417.0,29.920515
417.5,19.864887
418.0,-6.618500
418.5,-39.754730
419.0,-63.858234
419.5,-66.570755
420.0,-52.362690
420.5,-26.298428
421.0,5.348741
421.5,34.450661
422.0,52.303864
422.5,57.292915
423.0,48.694653
423.5,33.458839
424.0,14.055321
424.5,-7.099780
425.0,-27.703793
425.5,-45.234299
426.0,-56.856468
426.5,-61.924164
427.0,-60.050789
427.5,-50.022236
428.0,-30.595898
428.5,0.187289
429.0,37.279259
429.5,69.008301
430.0,83.570808
430.5,78.642273
431.0,57.132496
431.5,23.459120
432.0,-14.325391
432.5,-43.424946
433.0,-49.019775
433.5,-34.519943
434.0,-4.501452
434.5,31.662037
435.0,64.260994
435.5,83.272514
436.0,85.598824
436.5,75.845665
437.0,61.475906
437.5,44.598545
438.0,26.931044
438.5,8.857166
439.0,-7.815832
439.5,-22.251839
440.0,-33.797966
440.5,-42.226398
441.0,-47.862179
441.5,-49.977619
442.0,-49.126663
442.5,-45.547836
443.0,-39.449821
443.5,-31.247120
444.0,-20.853079
444.5,-9.212717
445.0,2.057882
445.5,11.038291
446.0,17.715534
446.5,19.497614
447.0,16.711552
447.5,11.142788
448.0,3.249431
448.5,-4.148666
449.0,-10.260572
449.5,-10.883219
450.0,-5.737954
450.5,2.590664
451.0,10.298743
451.5,14.684505
452.0,13.695340
452.5,4.764546
453.0,-11.433367
453.5,-29.696184
454.0,-45.985657
454.5,-57.113392
455.0,-61.367886
455.5,-57.027649
456.0,-45.249744
456.5,-27.191166
457.0,-6.219474
457.5,14.028245
458.0,29.447138
458.5,39.356079
459.0,41.280128
459.5,35.633041
460.0,23.983685
460.5,9.073049
461.0,-7.789518
461.5,-23.998764
462.0,-36.949245
462.5,-44.921932
463.0,-47.064209
463.5,-43.453407
464.0,-34.435543
464.5,-22.373030
465.0,-8.763886
465.5,4.273030
466.0,20.710310
466.5,39.300529
467.0,46.273308
467.5,36.543835
468.0,10.622974
468.5,-30.845175
469.0,-69.314926
469.5,-80.597313
470.0,-57.221985
470.5,-14.109911
471.0,26.965643
471.5,52.460239
472.0,50.831287
472.5,27.439627
473.0,2.741033
473.5,-18.075285
474.0,-30.842047
474.5,-36.248997
475.0,-35.003086
475.5,-29.336491
476.0,-21.374783
476.5,-13.191345
477.0,-5.825853
477.5,0.867235
478.0,7.711025
478.5,15.186347
479.0,19.404676
479.5,19.985630
480.0,16.576967
480.5,9.370886
481.0,1.546045
481.5,-8.148878
482.0,-17.996902
482.5,-26.647951
483.0,-31.462231
483.5,-30.491562
484.0,-25.098551
484.5,-16.501272
485.0,-5.425630
485.5,7.248537
486.0,21.113045
486.5,46.276413
487.0,75.368286
487.5,77.721046
488.0,58.488018
488.5,10.052213
489.0,-24.667740
489.5,-37.571762
490.0,-36.029488
490.5,-25.856966
491.0,-13.875782
491.5,-5.990744
492.0,-3.641998
492.5,-4.382463
493.0,-5.023920
493.5,-6.342357
494.0,-6.042340
494.5,-3.685033
495.0,0.313920
495.5,2.830438
496.0,2.853590
496.5,2.014108
497.0,2.121967
497.5,0.342041
498.0,-3.151278
498.5,-9.743495
499.0,-15.854787
499.5,-18.150768
500.0,-16.682251
500.5,-12.520748
501.0,-9.748655
501.5,-6.866282
502.0,-0.284760
502.5,-2.650134
503.0,-12.302024
503.5,-26.952826
504.0,-30.329189
504.5,-25.993828
505.0,-19.407545
505.5,-13.054511
506.0,-7.769282
506.5,-4.290383
507.0,-3.358331
507.5,-3.223168
508.0,-2.769443
508.5,-0.284174
509.0,5.020332
509.5,11.549869
510.0,16.393066
510.5,19.090082
511.0,21.144949
511.5,25.417698
512.0,29.566950
512.5,31.878780
513.0,28.564514
513.5,24.873505
514.0,22.446543
514.5,33.896648
515.0,32.956158
515.5,17.382181
516.0,-15.710335
516.5,-45.768635
517.0,-55.632614
517.5,-48.852859
518.0,-34.762444
518.5,-22.308277
519.0,-17.586391
519.5,-18.498245
520.0,-19.623745
520.5,-17.321817
521.0,-11.961177
521.5,0.517153
522.0,19.575726
522.5,30.055969
523.0,31.406401
523.5,17.771965
524.0,2.338746
524.5,-4.547188
525.0,-7.731610
525.5,-11.970058
526.0,-18.259031
526.5,-25.353649
527.0,-25.405087
527.5,-19.070816
528.0,-11.747364
528.5,0.969920
529.0,10.622723
529.5,19.349483
530.0,29.306614
530.5,32.173298
531.0,29.599308
531.5,17.420742
532.0,-1.378163
532.5,-21.647734
533.0,-38.007580
533.5,-43.090195
534.0,-37.493362
534.5,-26.768080
535.0,-15.920596
535.5,-6.881401
536.0,-2.729037
536.5,-0.758100
537.0,0.162571
537.5,-2.876100
538.0,-8.861665
538.5,-13.949403
539.0,-14.619607
539.5,-10.151511
540.0,-3.800240
540.5,2.092092
541.0,3.284795
541.5,2.282973
542.0,4.019744
542.5,6.278399
543.0,9.141063
543.5,10.792202
544.0,9.646176
544.5,8.670317
545.0,10.165040
545.5,12.800578
546.0,14.516174
546.5,12.588507
547.0,8.677692
547.5,5.223203
548.0,3.307616
548.5,2.874938
549.0,1.348853
549.5,1.376854
550.0,5.965981
550.5,11.252321
551.0,18.377504
551.5,26.835621
552.0,28.869431
552.5,21.908340
553.0,13.476318
553.5,3.669838
554.0,-7.801951
554.5,-13.159560
555.0,-15.990266
555.5,-16.980843
556.0,-16.785076
556.5,-15.118902
557.0,-11.655643
557.5,-8.024213
558.0,-5.284760
558.5,-4.010519
559.0,-4.255515
559.5,-4.816411
560.0,-5.242042
560.5,-5.729513
561.0,-5.786306
561.5,-5.439037
562.0,-5.087371
562.5,-4.578600
563.0,-2.701362
563.5,-0.631747
564.0,2.110559
564.5,4.260254
565.0,4.047623
565.5,1.630113
566.0,-2.000786
566.5,-6.502730
567.0,-10.191601
567.5,-13.122180
568.0,-14.289592
568.5,-13.844337
569.0,-11.743962
569.5,-8.805614
570.0,-6.668706
570.5,-6.484053
571.0,-8.255167
571.5,-11.180679
572.0,-13.861516
572.5,-15.527636
573.0,-16.444706
573.5,-16.480488
574.0,-14.904700
574.5,-12.546667
575.0,-10.187197
575.5,-8.358271
576.0,-7.978513
576.5,-10.647182
577.0,-15.628307
577.5,-20.543312
578.0,-23.842018
578.5,-23.765892
579.0,-18.024820
579.5,-7.407679
580.0,3.740209
580.5,13.625931
581.0,20.472111
581.5,22.508982
582.0,20.012581
