"d","test1"
269.0,-1.622116
269.5,-1.678116
270.0,-1.734979
270.5,-1.792919
271.0,-1.850192
271.5,-1.908889
272.0,-1.967981
272.5,-2.026479
273.0,-2.084830
273.5,-2.141850
274.0,-2.197979
274.5,-2.253944
275.0,-2.308817
275.5,-2.361221
276.0,-2.415518
276.5,-2.467283
277.0,-2.518040
277.5,-2.568081
278.0,-2.618383
278.5,-2.668792
279.0,-2.718430
279.5,-2.768742
280.0,-2.815713
280.5,-2.862356
281.0,-2.905271
281.5,-2.946569
282.0,-2.983598
282.5,-3.017695
283.0,-3.050264
283.5,-3.080172
284.0,-3.109092
284.5,-3.137450
285.0,-3.163084
285.5,-3.187625
286.0,-3.211041
286.5,-3.233655
287.0,-3.253725
287.5,-3.272956
288.0,-3.287633
288.5,-3.301884
289.0,-3.314388
289.5,-3.326170
290.0,-3.336500
290.5,-3.346270
291.0,-3.354302
291.5,-3.359487
292.0,-3.364476
292.5,-3.367619
293.0,-3.368148
293.5,-3.365621
294.0,-3.362000
294.5,-3.357343
295.0,-3.352037
295.5,-3.346651
296.0,-3.337587
296.5,-3.328059
297.0,-3.317103
297.5,-3.305000
298.0,-3.292371
298.5,-3.280000
299.0,-3.267264
299.5,-3.254413
300.0,-3.243851
300.5,-3.233504
301.0,-3.223431
301.5,-3.212449
302.0,-3.200094
302.5,-3.187453
303.0,-3.171806
303.5,-3.156554
304.0,-3.138188
304.5,-3.119478
305.0,-3.098839
305.5,-3.077933
306.0,-3.057839
306.5,-3.037927
307.0,-3.019053
307.5,-3.000865
308.0,-2.985845
308.5,-2.971593
309.0,-2.958457
309.5,-2.946131
310.0,-2.934408
310.5,-2.922735
311.0,-2.912018
311.5,-2.899712
312.0,-2.888562
312.5,-2.876624
313.0,-2.862857
313.5,-2.847881
314.0,-2.830729
314.5,-2.813843
315.0,-2.795108
315.5,-2.777762
316.0,-2.760247
316.5,-2.742902
317.0,-2.726550
317.5,-2.709799
318.0,-2.693277
318.5,-2.677982
319.0,-2.662407
319.5,-2.646539
320.0,-2.631637
320.5,-2.617076
321.0,-2.600941
321.5,-2.585401
322.0,-2.567706
322.5,-2.550314
323.0,-2.530496
323.5,-2.511357
324.0,-2.489595
324.5,-2.466344
325.0,-2.441634
325.5,-2.416452
326.0,-2.391358
326.5,-2.363338
327.0,-2.335901
327.5,-2.307881
328.0,-2.278747
328.5,-2.248389
329.0,-2.215995
329.5,-2.181745
330.0,-2.145633
330.5,-2.107930
331.0,-2.068026
331.5,-2.026842
332.0,-1.983976
332.5,-1.940392
333.0,-1.896600
333.5,-1.852318
334.0,-1.804792
334.5,-1.753446
335.0,-1.695881
335.5,-1.632472
336.0,-1.564548
336.5,-1.493862
337.0,-1.421867
337.5,-1.352104
338.0,-1.282613
338.5,-1.214910
339.0,-1.144079
339.5,-1.070578
340.0,-0.994071
340.5,-0.913924
341.0,-0.829955
341.5,-0.743528
342.0,-0.655046
342.5,-0.564608
343.0,-0.473812
343.5,-0.381555
344.0,-0.289685
344.5,-0.198857
345.0,-0.108073
