"d","test1"
521.5,-0.570036
522.0,-0.579461
522.5,-0.624187
523.0,-0.648226
523.5,-0.638567
524.0,-0.644725
524.5,-0.766972
525.0,-0.782106
525.5,-0.785180
526.0,-0.757701
526.5,-0.732935
527.0,-0.734251
527.5,-0.761667
528.0,-0.797002
528.5,-0.789343
529.0,-0.767548
529.5,-0.771712
530.0,-0.787412
530.5,-0.739637
531.0,-0.735456
531.5,-0.735679
532.0,-0.711798
532.5,-0.662605
533.0,-0.648220
533.5,-0.651097
534.0,-0.640307
534.5,-0.673096
535.0,-0.692891
535.5,-0.696279
536.0,-0.685128
536.5,-0.702471
537.0,-0.704498
537.5,-0.704206
538.0,-0.675783
538.5,-0.660127
539.0,-0.650085
539.5,-0.679840
540.0,-0.715947
540.5,-0.722162
541.0,-0.705989
541.5,-0.701918
542.0,-0.724302
542.5,-0.773396
543.0,-0.797905
543.5,-0.814040
544.0,-0.803892
544.5,-0.797420
545.0,-0.798177
545.5,-0.808749
546.0,-0.809915
546.5,-0.795833
547.0,-0.775803
547.5,-0.756970
548.0,-0.755680
548.5,-0.755576
549.0,-0.752325
549.5,-0.750871
550.0,-0.734281
550.5,-0.752116
551.0,-0.781765
551.5,-0.786737
552.0,-0.778766
552.5,-0.793536
553.0,-0.821332
553.5,-0.802028
554.0,-0.797177
554.5,-0.787230
555.0,-0.788127
555.5,-0.760812
556.0,-0.752365
556.5,-0.744033
557.0,-0.756636
557.5,-0.758067
558.0,-0.752326
558.5,-0.735150
559.0,-0.733746
559.5,-0.720998
560.0,-0.708784
560.5,-0.698330
561.0,-0.696724
561.5,-0.701373
562.0,-0.693541
562.5,-0.690046
563.0,-0.697801
563.5,-0.714899
564.0,-0.734440
564.5,-0.744584
565.0,-0.759105
565.5,-0.769285
566.0,-0.773790
566.5,-0.767556
567.0,-0.766236
567.5,-0.766085
568.0,-0.761490
568.5,-0.747809
569.0,-0.742141
569.5,-0.757716
570.0,-0.763505
570.5,-0.755629
571.0,-0.741217
